step,action0,action1,action2,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,
170,0.891139,0.022976,1,1.52952,0.00663434,-0.210329,-0.419331,0.17097,1.82931,0.19805,-0.484491,-1.29092,-0.227823,10,
171,-0.916801,0.149213,1,1.53076,0.00684806,-0.215357,-0.421485,0.312081,1.89197,0.114729,0.532402,0.0327198,-0.309503,10,
172,0.931714,0.00909427,1,1.53115,0.00671949,-0.220503,-0.422708,0.463629,1.82941,-0.0155048,-0.56724,-1.31706,0.00372194,10,
173,-0.860162,0.131926,1,1.53078,0.00623089,-0.225474,-0.423079,0.625551,1.89119,-0.0757265,0.439191,0.0728145,-0.0961988,10,
174,0.95624,-0.0338004,1,1.52976,0.00539216,-0.229949,-0.422726,0.797783,1.83009,-0.159028,-0.644896,-1.18877,0.202836,10,
175,-0.923011,-0.349112,1,1.52969,0.00495462,-0.233659,-0.420292,0.911844,1.85574,0.103951,0.546115,0.254199,0.368207,8.477,
176,0.955753,-0.223196,1,1.53068,0.00458186,-0.236843,-0.418068,0.949744,1.72068,0.125291,-0.642977,-1.05003,0.168832,1.76347,
177,-0.851065,0.0218588,1,1.53178,0.00374865,-0.239474,-0.418032,0.949312,1.75711,0.141451,0.427663,0.39007,-0.169776,-1.44446,
178,0.927456,-0.0417518,1,1.5326,0.00324169,-0.241366,-0.418713,0.931704,1.69057,0.0604117,-0.5566,-0.861838,-0.00628677,-2.72887,
179,-0.914389,0.111176,1,1.53294,0.00313572,-0.242765,-0.419393,0.908293,1.75617,0.0216932,0.527339,0.510147,-0.16633,-3.00942,
180,0.905007,0.000437728,1,1.53267,0.0032067,-0.244122,-0.419694,0.884817,1.69995,-0.0900849,-0.508857,-0.84778,0.0895177,-2.80853,
181,-0.929681,0.131527,1,1.53174,0.00342465,-0.245566,-0.419449,0.863863,1.7712,-0.143049,0.562082,0.485117,-0.0283505,-2.41311,
182,0.890461,0.00841894,1,1.53013,0.00373389,-0.247224,-0.418561,0.846319,1.71685,-0.260825,-0.483376,-0.89775,0.249917,-1.9733,
183,-0.934992,0.132213,1,1.52782,0.00410811,-0.249156,-0.416992,0.832213,1.7882,-0.314948,0.575875,0.413021,0.142645,-1.56129,
184,0.884276,0.00657637,1,1.52484,0.0045119,-0.251419,-0.414728,0.821183,1.73302,-0.431803,-0.473498,-0.976927,0.423282,-1.20656,
185,-0.936405,0.128821,1,1.52117,0.00494123,-0.254017,-0.411773,0.812735,1.80346,-0.483704,0.579729,0.325656,0.315872,-0.916088,
186,0.882867,0.0035806,1,1.51684,0.00536937,-0.256981,-0.408133,0.806364,1.74702,-0.598608,-0.471318,-1.06488,0.593969,-0.686066,
187,-0.936624,0.125772,1,1.51186,0.00581008,-0.260287,-0.403821,0.801619,1.81678,-0.648116,0.580333,0.236759,0.484299,-0.508168,
188,0.882944,0.00168708,1,1.50622,0.00624031,-0.263958,-0.398845,0.79812,1.75924,-0.761713,-0.471437,-1.15261,0.759528,-0.373047,
189,-0.936658,0.123819,1,1.49993,0.00668108,-0.267961,-0.393216,0.79556,1.82869,-0.809442,0.580429,0.150079,0.648196,-0.271792,
190,0.883129,0.00108031,1,1.493,0.00711064,-0.27232,-0.386937,0.793701,1.77024,-0.922588,-0.471722,-1.23801,0.921188,-0.196792,
191,-0.936805,0.122758,0.999998,1.48544,0.00755197,-0.277003,-0.380016,0.792359,1.83965,-0.969139,0.580834,0.0656641,0.809288,-0.141694,
192,0.883066,0.00145431,0.999991,1.47723,0.00798359,-0.282033,-0.372455,0.791394,1.78039,-1.08252,-0.471625,-1.32142,1.08063,-0.101571,
193,-0.937107,0.122259,0.999954,1.46839,0.00842871,-0.287382,-0.364257,0.790704,1.84996,-1.12831,0.581676,-0.0173105,0.969117,-0.0724829,
194,0.882741,0.00249736,0.999836,1.4589,0.00886572,-0.293073,-0.355423,0.790213,1.78992,-1.24241,-0.471124,-1.40367,1.23918,-0.0515743,
195,-0.937542,0.122066,0.999376,1.44878,0.00931773,-0.299079,-0.345952,0.789864,1.85975,-1.2877,0.582891,-0.0996379,1.12876,-0.0365496,
196,0.882214,0.00399408,0.99831,1.43802,0.00976283,-0.305427,-0.335845,0.789616,1.79892,-1.40286,-0.470316,-1.48548,1.39769,-0.0258916,
197,-0.938077,0.122016,0.994931,1.42662,0.0102241,-0.31209,-0.325099,0.789441,1.8691,-1.4478,0.584397,-0.181894,1.28892,-0.0183018,
198,0.881543,0.00581434,0.988931,1.41457,0.0106793,-0.319094,-0.313715,0.789317,1.80741,-1.56426,-0.469291,-1.56734,1.55673,-0.013117,
199,-0.938689,0.122006,0.972642,1.40188,0.0111517,-0.326415,-0.301689,0.789226,1.87798,-1.60893,0.586135,-0.264467,1.45007,-0.00960737,
200,0.880761,0.00787753,0.949909,1.38853,0.0116186,-0.334078,-0.28902,0.789157,1.81536,-1.72689,-0.468104,-1.64957,1.71668,-0.00783834,
201,-0.939363,0.121969,0.895165,1.37454,0.0121034,-0.34206,-0.275704,0.789096,1.88636,-1.77132,0.58807,-0.347621,1.61251,-0.00724553,
202,0.879887,0.0101235,0.835139,1.35989,0.0125833,-0.350388,-0.261742,0.789029,1.82271,-1.89091,-0.466786,-1.73242,1.87779,-0.00892773,
203,-0.940088,0.121858,0.705636,1.34459,0.0130819,-0.359037,-0.247125,0.788945,1.89418,-1.93513,0.590177,-0.431543,1.77646,-0.0115789,
204,0.87893,0.0125263,0.596582,1.32862,0.0135759,-0.368034,-0.231857,0.788822,1.82938,-2.05646,-0.465353,-1.81603,2.04023,-0.0179027,
205,-0.940858,0.121683,0.38519,1.312,0.0140894,-0.377357,-0.215929,0.788648,1.90133,-2.10049,0.592439,-0.516375,1.94206,-0.0240487,
206,0.8779,0.0151659,0.251184,1.2947,0.0145986,-0.387032,-0.199342,0.788405,1.83528,-2.22371,-0.463822,-1.90054,2.20405,-0.0345902,
207,-0.941671,0.121544,0.0102871,1.27673,0.0151279,-0.397037,-0.182089,0.78809,1.90774,-2.26764,0.594859,-0.602241,2.10939,-0.0420285,
208,0.876792,0.0182049,-0.105829,1.25809,0.0156533,-0.407397,-0.164172,0.787701,1.84035,-2.39296,-0.462188,-1.98608,2.36937,-0.0526433,
209,-0.943224,0.11559,-0.313598,1.23879,0.0162078,-0.418092,-0.145562,0.78666,1.91307,-2.43375,0.599574,-0.689179,2.28332,-0.20747,
210,0.872304,0.00380446,-0.391777,1.21885,0.0167777,-0.429147,-0.126239,0.783173,1.84262,-2.55191,-0.455711,-2.07271,2.54698,-0.663762,
211,-0.943437,0.0998568,-0.543602,1.1983,0.0173608,-0.440551,-0.106235,0.775608,1.91283,-2.58423,0.600231,-0.780011,2.45442,-1.22663,
212,0.874119,-0.0056565,-0.590229,1.17717,0.0179232,-0.452319,-0.0855956,0.762669,1.83851,-2.69764,-0.458304,-2.1602,2.70497,-2.0074,
213,-0.943159,0.0882707,-0.695335,1.15549,0.0184931,-0.464406,-0.0643416,0.743247,1.90766,-2.72355,0.599373,-0.863161,2.60889,-2.84698,
214,0.877482,-0.011916,-0.722501,1.13326,0.0190334,-0.476825,-0.0425075,0.716515,1.83012,-2.83385,-0.463204,-2.23972,2.84928,-3.83501,
215,-0.941976,0.0785817,-0.794602,1.11051,0.0195703,-0.489522,-0.0201032,0.68176,1.89889,-2.8543,0.595774,-0.936382,2.75228,-4.85255,
216,0.527447,0.324497,-0.86988,1.08756,0.0209962,-0.503094,0.00133481,0.636651,2.06627,-2.84817,-0.199101,-2.49784,2.41198,-6.57188,
217,-0.663799,0.867769,-0.922416,1.06537,0.0211756,-0.52032,0.0141779,0.577001,2.26652,-2.66964,0.271387,-1.80353,0.954301,-8.14724,
218,0.890987,0.836014,-0.931826,1.04742,0.0201833,-0.538548,0.0187534,0.519793,2.24185,-1.82892,-0.48424,-2.76945,0.264118,-6.2364,
219,-0.961337,0.713092,-0.948712,1.03593,0.0209966,-0.555513,0.0192999,0.475847,2.35015,-1.07443,0.666357,-1.46294,-0.0831151,-4.82319,
220,0.912746,0.537084,-0.944411,1.02954,0.0215471,-0.5727,0.0179482,0.441378,2.25538,-0.545739,-0.523967,-2.83383,-0.231681,-3.86977,
221,-0.958755,0.257657,-0.95526,1.02723,0.0220678,-0.590015,0.0157931,0.412739,2.36543,-0.0486848,0.655159,-1.49827,-0.29283,-3.35621,
222,0.916822,0.0239627,-0.949637,1.02816,0.0225654,-0.607513,0.0134019,0.386746,2.27964,0.266156,-0.532447,-2.87428,-0.297208,-3.19629,
223,-0.94988,-0.231333,-0.95828,1.03164,0.0229326,-0.625146,0.0110386,0.360776,2.39449,0.59291,0.621315,-1.53596,-0.287671,-3.33953,
224,0.945877,-0.376209,-0.951178,1.03713,0.0230038,-0.642867,0.00884299,0.33275,2.3006,0.770844,-0.607926,-2.89137,-0.258258,-3.69931,
225,-0.80892,-0.351934,-0.956898,1.04431,0.0221338,-0.66034,0.00565263,0.301258,2.38705,1.02042,0.381467,-1.47769,-0.544091,-4.19498,
226,0.981344,-0.385939,-0.948275,1.05298,0.0205212,-0.676696,0.00102671,0.265281,2.28585,1.14206,-0.791744,-2.6084,-0.614727,-4.81456,
227,-0.403728,-0.302647,-0.95323,1.06297,0.0179634,-0.691656,-0.00522878,0.224118,2.36429,1.35502,0.145302,-1.13285,-0.95024,-5.48471,
228,0.939036,-0.335996,-0.946375,1.07428,0.016218,-0.702886,-0.0130947,0.177318,2.29774,1.46924,-0.58713,-1.67285,-1.01634,-6.22131,
229,-0.644371,-0.282357,-0.950477,1.0868,0.0149296,-0.710624,-0.0223039,0.124574,2.36958,1.6617,0.25986,-0.262947,-1.28566,-6.9673,
230,0.982761,-0.336287,-0.939402,1.10044,0.0127547,-0.716281,-0.0326226,0.0657454,2.26877,1.74761,-0.805268,-1.14946,-1.29428,-7.74187,
231,-0.142398,-0.27572,-0.943057,1.11517,0.00973955,-0.719564,-0.0440686,0.000762695,2.33737,1.93406,0.0486626,0.326936,-1.56735,-8.50472,
232,0.857122,-0.307937,-0.934475,1.13107,0.0082019,-0.717598,-0.0568477,-0.070404,2.28438,2.03976,-0.435263,0.165729,-1.62742,-9.289,
233,-0.636021,-0.264107,-0.935109,1.14805,0.00749122,-0.71111,-0.0707637,-0.147846,2.33206,2.20236,0.255057,1.4555,-1.85188,-10,
234,0.986291,-0.309868,-0.914988,1.16588,0.00514008,-0.702958,-0.0855255,-0.231658,2.20959,2.25385,-0.84446,0.584937,-1.83874,-10,
235,0.059414,-0.22847,-0.91293,1.18448,0.00168602,-0.692323,-0.101245,-0.321969,2.25062,2.39336,-0.0201898,2.07283,-2.09204,-10,
236,0.647114,-0.244609,-0.894447,1.20389,0.000554456,-0.675211,-0.118137,-0.418881,2.19438,2.45621,-0.261457,2.20558,-2.13274,-10,
237,-0.63299,-0.0998105,-0.881372,1.22378,0.00041146,-0.653631,-0.135931,-0.522828,2.19668,2.48748,0.253336,3.18593,-2.35774,-10,
238,0.951709,-0.0403812,-0.839651,1.24321,-0.00108867,-0.631742,-0.154627,-0.635981,2.08024,2.36761,-0.627782,2.28805,-2.31526,-10,
239,-0.851193,0.0430595,-0.831683,1.26202,-0.00188623,-0.607843,-0.173446,-0.758484,2.13091,2.33295,0.427821,3.68572,-2.38877,-10,
240,0.724953,0.395057,-0.794349,1.27948,-0.00163117,-0.583577,-0.192935,-0.859674,2.10216,2.0115,-0.311585,2.3658,-2.55277,-8.0489,
241,-0.993597,0.384423,-0.800848,1.29485,0.00111259,-0.560946,-0.212743,-0.898431,2.28325,1.84552,0.974283,3.29564,-2.37055,-2.27826,
242,-0.254423,0.152299,-0.729435,1.30879,0.0054104,-0.540769,-0.229672,-0.903865,2.26428,1.64666,0.088294,1.75361,-1.84552,0.560759,
243,0.266265,0.0979934,-0.642721,1.32146,0.00542037,-0.528405,-0.243703,-0.893729,2.27177,1.52562,-0.0926058,1.33989,-1.65299,1.77802,
244,-0.692796,0.0853534,-0.548496,1.33336,0.00622475,-0.516246,-0.256578,-0.877673,2.31368,1.4503,0.289627,1.70051,-1.56116,2.1353,
245,0.899541,0.00726741,-0.364272,1.34448,0.00539119,-0.50676,-0.268193,-0.860668,2.25519,1.33139,-0.498874,0.672482,-1.34081,2.06868,
246,-0.933313,0.0960569,-0.253033,1.35501,0.00568891,-0.496163,-0.279269,-0.845028,2.33932,1.30226,0.571401,1.97565,-1.4271,1.82225,
247,0.905097,-0.0199597,0.0049409,1.36493,0.00593432,-0.48588,-0.289579,-0.831644,2.25748,1.17646,-0.509026,0.59652,-1.15059,1.51966,
248,-0.929189,0.110588,0.136423,1.37421,0.00614646,-0.475847,-0.299328,-0.819555,2.34004,1.14252,0.560856,1.91028,-1.28638,1.50267,
249,0.893947,0.00450855,0.380084,1.38281,0.0064286,-0.466094,-0.308532,-0.806752,2.26766,1.00925,-0.489178,0.529659,-1.01509,1.69763,
250,-0.943144,0.137797,0.486748,1.3907,0.00687428,-0.456691,-0.317167,-0.791045,2.35776,0.963577,0.599328,1.8197,-1.14325,2.22846,
251,0.857141,0.027842,0.658128,1.39784,0.00752607,-0.447778,-0.325169,-0.770407,2.29461,0.821548,-0.435288,0.410032,-0.857629,2.93034,
252,-0.953563,0.155264,0.724164,1.40419,0.00832871,-0.439567,-0.332474,-0.743246,2.38745,0.765184,0.634587,1.64156,-0.967983,3.85868,
253,0.820021,0.0427502,0.821277,1.40972,0.00929251,-0.432157,-0.339033,-0.708227,2.32932,0.616659,-0.392662,0.212604,-0.672079,4.89456,
254,-0.956522,0.16358,0.854234,1.41439,0.0103122,-0.425743,-0.344786,-0.664458,2.42041,0.551512,0.646021,1.38968,-0.765367,6.04605,
255,0.805236,0.0498133,0.903101,1.41819,0.011382,-0.420364,-0.349698,-0.611255,2.36289,0.39792,-0.37788,-0.0427615,-0.462512,7.25295,
256,-0.956105,0.166229,0.916472,1.42109,0.0124559,-0.416064,-0.353725,-0.548219,2.44997,0.325894,0.644363,1.11659,-0.543277,8.50422,
257,0.811004,0.0511292,0.940277,1.42306,0.0134984,-0.412849,-0.356835,-0.475079,2.3892,0.167623,-0.383523,-0.310635,-0.233923,9.77873,
258,-0.953693,0.164855,0.943433,1.4241,0.0145154,-0.410632,-0.359001,-0.391709,2.47079,0.0904542,0.635077,0.8641,-0.306007,10,
259,0.832755,0.047999,0.955068,1.42417,0.0154327,-0.409394,-0.360189,-0.298055,2.40397,-0.0715391,-0.406298,-0.55234,0.00930397,10,
260,-0.94788,0.159519,0.952226,1.42328,0.0162803,-0.408947,-0.360389,-0.194127,2.47937,-0.150801,0.6145,0.66319,-0.0576518,10,
261,0.868447,0.0404935,0.957442,1.42143,0.0169431,-0.409247,-0.359579,-0.0799794,2.40532,-0.313215,-0.450311,-0.735954,0.260723,10,
262,-0.934289,0.149536,0.949371,1.41862,0.0174573,-0.410021,-0.357769,0.0443072,2.47533,-0.38862,0.573989,0.541537,0.193417,10,
263,0.910952,0.028331,0.950177,1.41488,0.0176817,-0.41118,-0.354966,0.178618,2.3955,-0.54437,-0.520352,-0.829059,0.507654,10,
264,-0.900494,0.134216,0.935415,1.41027,0.0176258,-0.412415,-0.351215,0.322832,2.46302,-0.606411,0.500578,0.519025,0.431465,10,
265,0.947,0.0127051,0.931866,1.40486,0.0171934,-0.413531,-0.346578,0.476791,2.38336,-0.743881,-0.611584,-0.796316,0.727419,10,
266,-0.818294,0.114757,0.907302,1.39876,0.0163334,-0.414277,-0.341145,0.640334,2.45423,-0.780318,0.39088,0.608013,0.630982,10,
267,0.957217,-0.137264,0.898146,1.39215,0.0152044,-0.414201,-0.334994,0.810265,2.38697,-0.801748,-0.648812,-0.588873,0.980716,10,
268,-0.889894,-0.307163,0.866195,1.38682,0.0145063,-0.413219,-0.327024,0.908369,2.44832,-0.566424,0.482449,0.831503,0.977658,7.16752,
269,0.960836,-0.18871,0.867235,1.38234,0.0137926,-0.411647,-0.319782,0.939431,2.32794,-0.567272,-0.664128,-0.437085,0.81473,1.2768,
270,-0.845103,0.0263174,0.825183,1.37793,0.012842,-0.409423,-0.314443,0.936994,2.38515,-0.544939,0.420455,0.991413,0.510835,-1.5084,
271,0.928935,-0.0233804,0.808157,1.37319,0.0122901,-0.406473,-0.309683,0.919762,2.31317,-0.643058,-0.560227,-0.252352,0.673355,-2.5981,
272,-0.917184,0.108862,0.735801,1.36793,0.0121921,-0.403037,-0.30485,0.897744,2.38904,-0.674375,0.533219,1.10964,0.532772,-2.80611,
273,0.905641,0.0152969,0.701892,1.36203,0.0122821,-0.399606,-0.299585,0.875948,2.32243,-0.801623,-0.51005,-0.250131,0.781803,-2.59836,
274,-0.932223,0.127774,0.589168,1.35544,0.0125211,-0.396305,-0.293734,0.8566,2.40088,-0.847167,0.568555,1.07371,0.680713,-2.22425,
275,0.891336,0.0220562,0.534092,1.34813,0.0128511,-0.393259,-0.287208,0.840423,2.336,-0.978924,-0.484816,-0.310395,0.950344,-1.82013,
276,-0.936964,0.128393,0.376833,1.34011,0.0132411,-0.390524,-0.279972,0.827396,2.41345,-1.02638,0.581277,0.992599,0.859109,-1.44339,
277,0.885918,0.0197472,0.303264,1.33138,0.0136567,-0.388153,-0.272012,0.817156,2.34857,-1.15617,-0.476071,-0.398174,1.13058,-1.12509,
278,-0.938061,0.125346,0.114245,1.32195,0.0140941,-0.386146,-0.263335,0.809236,2.42453,-1.20241,0.584352,0.898316,1.03916,-0.863332,
279,0.884672,0.0151581,0.0338557,1.31182,0.0145302,-0.384532,-0.253941,0.802995,2.35928,-1.32861,-0.474116,-0.493124,1.30897,-0.697067,
280,-0.938407,0.118749,-0.158073,1.30102,0.0149797,-0.383285,-0.243839,0.797627,2.43364,-1.37128,0.585333,0.803376,1.2167,-0.645245,
281,0.883486,0.00129585,-0.230166,1.28958,0.0154271,-0.382426,-0.233022,0.79155,2.36711,-1.48871,-0.472273,-0.586937,1.48703,-0.873556,
282,-0.937884,0.105928,-0.396765,1.27753,0.015878,-0.381924,-0.22153,0.783249,2.43841,-1.52419,0.583852,0.710876,1.38643,-1.20149,
283,0.885497,-0.0102947,-0.452377,1.2649,0.0163069,-0.381792,-0.209392,0.77136,2.3698,-1.63419,-0.475409,-0.676237,1.64753,-1.76998,
284,-0.937031,0.0950734,-0.582355,1.25171,0.016736,-0.381982,-0.196643,0.754628,2.43862,-1.66363,0.581463,0.627288,1.54008,-2.41226,
285,0.888386,-0.0195364,-0.621733,1.23798,0.0171376,-0.382505,-0.183309,0.732017,2.36813,-1.76768,-0.480005,-0.756283,1.79299,-3.2396,
286,-0.935515,0.0860459,-0.716595,1.22374,0.0175323,-0.383307,-0.169417,0.70259,2.43483,-1.79214,0.577292,0.554037,1.68038,-4.11602,
287,0.893382,-0.0273201,-0.743376,1.20901,0.0178856,-0.384398,-0.154989,0.665623,2.36254,-1.8911,-0.488225,-0.824968,1.92651,-5.12462,
288,-0.932283,0.0780094,-0.810039,1.1938,0.0182143,-0.385711,-0.140045,0.620465,2.42726,-1.91112,0.568709,0.495355,1.80984,-6.16371,
289,0.901912,-0.0348103,-0.828043,1.17813,0.0184751,-0.387241,-0.124604,0.566635,2.35292,-2.00533,-0.503139,-0.876146,2.05045,-7.29242,
290,-0.925836,0.0701546,-0.873901,1.16203,0.0186816,-0.3889,-0.108684,0.503703,2.41538,-2.02121,0.552708,0.459918,1.93017,-8.43954,
291,0.914304,-0.0426753,-0.886044,1.1455,0.0187842,-0.390662,-0.0922982,0.431361,2.33823,-2.11114,-0.527162,-0.898504,2.16647,-9.64456,
292,-0.999066,-0.397753,-0.932579,1.12948,0.0205214,-0.392724,-0.075054,0.352956,2.53496,-1.69842,1.30153,0.320768,2.24383,-9.19369,
293,-0.989616,-0.786392,-0.944905,1.11869,0.0295578,-0.396524,-0.0566034,0.286148,2.56302,-1.0089,0.891882,-1.25473,2.3847,-7.57083,
294,0.137315,-0.860775,-0.94356,1.1132,0.0331069,-0.412353,-0.038834,0.230911,2.48489,-0.378185,-0.0469029,-2.69303,2.0577,-6.30804,
295,-0.355741,-0.858761,-0.944647,1.11256,0.0335435,-0.432874,-0.0247021,0.184116,2.46391,0.201927,0.126263,-2.43323,1.46759,-5.45776,
296,0.869632,-0.834412,-0.937614,1.11611,0.0323289,-0.454114,-0.015242,0.14259,2.3802,0.670109,-0.451953,-2.8734,0.887832,-4.98269,
297,-0.778591,-0.740575,-0.938016,1.12325,0.032007,-0.471665,-0.0111337,0.103492,2.39609,1.10322,0.353596,-1.51405,0.129863,-4.84069,
298,0.989119,-0.665703,-0.919545,1.13328,0.0299416,-0.487986,-0.0119911,0.0644448,2.26004,1.39178,-0.883909,-2.56256,-0.351437,-4.96042,
299,0.0192379,-0.489906,-0.917176,1.14565,0.0264289,-0.502354,-0.017364,0.0235257,2.28464,1.69223,-0.00653042,-1.02984,-0.99787,-5.29994,
300,0.662118,-0.41192,-0.90113,1.16001,0.0253601,-0.510201,-0.0266372,-0.0208403,2.22834,1.89183,-0.270369,-0.929985,-1.32446,-5.81471,
301,-0.610737,-0.315832,-0.890405,1.17591,0.0252755,-0.513507,-0.0385388,-0.0698372,2.23131,2.07735,0.241017,0.103641,-1.65367,-6.45136,
302,0.980183,-0.338278,-0.850816,1.1929,0.0231385,-0.515986,-0.0519846,-0.124235,2.11148,2.16522,-0.7814,-0.720218,-1.70898,-7.16033,
303,-0.252965,-0.218528,-0.83356,1.21078,0.0203811,-0.515733,-0.0668669,-0.184466,2.13268,2.30095,0.0877652,0.782294,-2.01319,-7.90595,
304,0.887264,-0.250605,-0.777549,1.22939,0.0188272,-0.510726,-0.0829882,-0.250752,2.04545,2.35003,-0.478206,0.470996,-2.01828,-8.67179,
305,-0.717808,-0.155229,-0.737661,1.24853,0.0181499,-0.501529,-0.0999658,-0.323107,2.05611,2.42982,0.306528,1.82736,-2.22706,-9.42225,
306,0.980752,-0.228599,-0.617094,1.26792,0.0162255,-0.49091,-0.117336,-0.40123,1.92576,2.41785,-0.786396,0.828813,-2.11636,-10,
307,-0.399732,-0.0840684,-0.537507,1.28745,0.0136534,-0.47833,-0.135206,-0.484443,1.94659,2.46215,0.143684,2.31443,-2.35298,-10,
308,0.894569,-0.130465,-0.353945,1.30698,0.0122586,-0.462037,-0.1536,-0.572011,1.86005,2.41807,-0.490231,1.75928,-2.24807,-10,
309,-0.880389,0.0700197,-0.215416,1.32618,0.0121443,-0.442654,-0.172418,-0.663204,1.90096,2.37539,0.467542,3.08334,-2.46625,-10,
310,0.935852,-0.0140196,0.0642551,1.34461,0.011696,-0.423195,-0.191139,-0.757105,1.81113,2.23254,-0.578211,1.78285,-2.21437,-10,
311,-0.968142,0.378222,0.195896,1.3619,0.0120105,-0.403656,-0.210077,-0.835141,1.94723,2.06814,0.6998,3.08478,-2.58377,-6.37061,
312,0.325642,0.223706,0.447761,1.37754,0.0144082,-0.385129,-0.229096,-0.866186,1.96547,1.85393,-0.114704,1.5534,-2.14875,-1.88366,
313,-0.88078,0.18221,0.636516,1.39192,0.0158609,-0.371074,-0.245677,-0.871212,2.05205,1.74461,0.468133,1.96281,-1.98334,0.347539,
314,0.872061,0.0436097,0.822805,1.40532,0.0159196,-0.360725,-0.26028,-0.863798,2.01322,1.60716,-0.455366,0.62709,-1.6637,1.41546,
315,-0.957801,0.168942,0.90709,1.41791,0.0167083,-0.350708,-0.273984,-0.847753,2.10984,1.54068,0.651196,1.87577,-1.76168,2.59417,
316,0.790635,0.0494714,0.965218,1.42966,0.0178517,-0.341505,-0.286875,-0.821729,2.06641,1.39734,-0.364234,0.426766,-1.46149,3.91006,
317,-0.958249,0.173634,0.985491,1.44054,0.0190126,-0.333567,-0.298921,-0.784964,2.1575,1.32203,0.653046,1.55659,-1.54929,5.27953,
318,0.784594,0.0529103,0.99559,1.45053,0.0201859,-0.326913,-0.310097,-0.737085,2.1144,1.17595,-0.358832,0.108808,-1.24457,6.68805,
319,-0.957524,0.174361,0.998477,1.45962,0.021358,-0.321536,-0.320374,-0.678008,2.20189,1.09543,0.650063,1.23452,-1.32366,8.07916,
320,0.792804,0.0512694,0.999607,1.46778,0.0224915,-0.317433,-0.329718,-0.607758,2.15498,0.945544,-0.366206,-0.206751,-1.01203,9.48133,
321,-0.955462,0.172477,0.99988,1.47501,0.0236037,-0.314503,-0.338113,-0.526409,2.23679,0.859596,0.64184,0.93852,-1.08531,10,
322,0.813731,0.0472534,0.999971,1.48127,0.024627,-0.312726,-0.345522,-0.434062,2.18341,0.705086,-0.386245,-0.49202,-0.766353,10,
323,-0.95112,0.167908,0.999991,1.48655,0.0255982,-0.311917,-0.351932,-0.330819,2.25852,0.615066,0.625674,0.693276,-0.834687,10,
324,0.847771,0.0400188,0.999997,1.49084,0.0264111,-0.31204,-0.357312,-0.216794,2.19702,0.457668,-0.423648,-0.721523,-0.509544,10,
325,-0.941207,0.159226,0.999999,1.49414,0.0271089,-0.312826,-0.361662,-0.0920876,2.26538,0.368202,0.593472,0.52428,-0.576265,10,
326,0.892105,0.0282612,1,1.49647,0.0275477,-0.314201,-0.364972,0.0431893,2.19584,0.213733,-0.48609,-0.865875,-0.250358,10,
327,-0.916503,0.145058,1,1.49785,0.0277537,-0.315839,-0.367271,0.188946,2.25915,0.133763,0.531769,0.455417,-0.323036,10,
328,0.935137,0.0120547,1,1.49835,0.0275884,-0.317585,-0.368599,0.34509,2.18525,-0.00681997,-0.576268,-0.889747,-0.00879886,10,
329,-0.850968,0.125497,1,1.49806,0.0270191,-0.31913,-0.369034,0.511555,2.24796,-0.0641762,0.427544,0.502017,-0.0992794,10,
330,0.961762,-0.00436161,1,1.49709,0.0260682,-0.320101,-0.368705,0.688276,2.18015,-0.174788,-0.668268,-0.743485,0.180438,10,
331,-0.828776,-0.185589,1,1.49594,0.0247986,-0.32031,-0.367356,0.859848,2.24024,-0.0187536,0.401939,0.690942,0.262021,10,
332,0.938324,-0.355598,1,1.4964,0.0240527,-0.319525,-0.36467,0.940826,2.13266,0.103407,-0.585098,-0.495256,0.378345,5.45083,
333,-0.847656,-0.0637992,1,1.49754,0.0234377,-0.317787,-0.363431,0.960716,2.1564,0.166905,0.42351,0.927485,-0.084134,0.158057,
334,0.938097,-0.0721358,1,1.49864,0.0228101,-0.315327,-0.363764,0.951,2.07515,0.101782,-0.584453,-0.311237,-0.00815998,-2.23721,
335,-0.902065,0.0913229,1,1.49937,0.0225018,-0.31227,-0.364565,0.929037,2.14095,0.0775521,0.503418,1.07372,-0.1962,-3.07024,
336,0.91466,-0.00312761,1,1.49955,0.0224037,-0.309044,-0.365186,0.903959,2.07869,-0.0341625,-0.527901,-0.265574,0.0382147,-3.11102,
337,-0.925076,0.127233,1,1.49909,0.0225018,-0.305795,-0.365362,0.880205,2.15273,-0.082792,0.550911,1.07605,-0.082949,-2.79127,
338,0.897326,0.0119759,1,1.49794,0.0227206,-0.302705,-0.364933,0.859627,2.09426,-0.204986,-0.494974,-0.301878,0.189469,-2.34442,
339,-0.933148,0.132046,1,1.49609,0.0230286,-0.299855,-0.363833,0.842712,2.16872,-0.258159,0.570967,1.01284,0.0860764,-1.88888,
340,0.888662,0.0109806,1,1.49354,0.0233851,-0.297319,-0.362026,0.82928,2.11045,-0.379618,-0.480451,-0.377255,0.365391,-1.47905,
341,-0.935433,0.129239,0.999999,1.49029,0.0237757,-0.295119,-0.359513,0.818873,2.18359,-0.431622,0.57707,0.92574,0.263239,-1.13417,
342,0.886224,0.00700595,0.999998,1.48636,0.0241724,-0.29329,-0.356296,0.810955,2.12474,-0.549994,-0.476555,-0.466724,0.540917,-0.856046,
343,-0.935763,0.126,0.999993,1.48176,0.0245824,-0.291814,-0.352391,0.805016,2.19661,-0.60001,0.577967,0.834222,0.435892,-0.638042,
