step,action0,action1,action2,action3,action4,action5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,
256,0.635261,0.761586,-0.98173,0.722846,0.341697,0.764373,1.09854,-0.488281,-1.46807,0.01004,-0.826557,0.0326039,0.0111708,0.8152,2.36257,-0.964067,0.771723,0.537053,-0.0328994,-0.00495349,0.0304837,0.0193372,-0.00633054,
257,0.648288,0.761587,-0.982891,0.709997,0.342908,0.76441,1.09075,-0.481522,-1.4626,0.00979049,-0.826605,0.0328171,0.0113213,0.815151,2.39432,-0.983294,0.918052,0.828807,-0.0291187,-0.00653096,0.0230778,0.0179562,-0.00586485,
258,0.661007,0.761588,-0.984017,0.69651,0.344647,0.764445,1.08281,-0.473577,-1.45478,0.00956909,-0.826663,0.0329751,0.0114625,0.815106,2.42767,-1.00259,1.06837,1.12665,-0.0258901,-0.00753306,0.0167705,0.0169742,-0.00553489,
259,0.673676,0.761588,-0.985103,0.682165,0.346932,0.764478,1.07471,-0.464415,-1.44455,0.00937142,-0.826727,0.0330864,0.0115975,0.815062,2.46252,-1.02243,1.22221,1.42975,-0.0231856,-0.0081491,0.0114227,0.0163918,-0.0053308,
260,0.322191,0.746442,-0.977784,0.831945,0.350281,0.764465,1.06793,-0.454014,-1.42966,0.00883001,-0.826936,0.0331831,0.0115436,0.814148,2.20842,-0.536581,1.36396,2.47297,-0.122389,-0.0528361,0.0170581,-0.0360535,-0.265844,
261,-0.161558,0.739894,-0.960325,0.917308,0.355514,0.764342,1.06575,-0.443368,-1.40662,0.00791262,-0.827384,0.0331156,0.0110473,0.811655,1.87663,-0.0387021,1.29279,3.24203,-0.100473,-0.0548635,-0.0263132,-0.0734365,-0.316775,
262,-0.456965,0.75081,-0.934729,0.949407,0.361718,0.764136,1.0668,-0.434146,-1.37965,0.00755696,-0.827663,0.0322889,0.010219,0.809416,1.57129,0.291395,1.03286,3.50885,0.0018725,-0.0177995,-0.16065,-0.123299,-0.224928,
263,-0.598735,0.758761,-0.901244,0.962646,0.368296,0.763843,1.07001,-0.427098,-1.35146,0.00804407,-0.827587,0.030404,0.0090404,0.808078,1.31737,0.487918,0.75417,3.53548,0.110173,0.0330796,-0.289627,-0.161432,-0.115918,
264,-0.658911,0.761362,-0.861833,0.968177,0.374934,0.7635,1.07435,-0.421995,-1.32341,0.00926174,-0.827097,0.0277235,0.00765873,0.807494,1.12236,0.586033,0.54378,3.48935,0.183564,0.0827644,-0.363922,-0.178064,-0.0332761,
265,-0.682321,0.761451,-0.819393,0.9705,0.381587,0.763141,1.07923,-0.418233,-1.29568,0.0108878,-0.826238,0.0246982,0.00621402,0.80748,0.970118,0.626784,0.409401,3.44797,0.215639,0.124777,-0.381391,-0.184851,0.0261081,
266,-0.682391,0.760715,-0.78983,0.97086,0.388245,0.762737,1.08426,-0.415367,-1.2683,0.012637,-0.825077,0.0217183,0.00458989,0.807856,0.847729,0.625045,0.314223,3.39781,0.217332,0.15792,-0.357763,-0.223251,0.0646607,
267,-0.667451,0.760106,-0.762191,0.969984,0.394906,0.762272,1.08916,-0.413075,-1.24127,0.0143133,-0.823723,0.0190289,0.0027199,0.808461,0.756776,0.595774,0.265716,3.32378,0.08856,0.130253,-0.314869,-0.244647,0.0840843,
268,-0.645517,0.760172,-0.774565,0.968539,0.40031,0.761809,1.09377,-0.410668,-1.21958,0.010361,-0.825226,0.0165709,0.000864297,0.809137,0.810012,0.55549,0.338639,2.0023,-0.569735,-0.368248,-0.292256,-0.221628,0.0822076,
269,-0.628605,0.760506,-0.752806,0.9675,0.403253,0.76144,1.09809,-0.407547,-1.20787,0.00711457,-0.828109,0.0144501,-0.000617104,0.809753,0.830691,0.525398,0.437546,1.03119,-0.245558,-0.299221,-0.235939,-0.148708,0.0719249,
270,-0.613691,0.760808,-0.692566,0.96662,0.404812,0.761261,1.10219,-0.403626,-1.20169,0.00623348,-0.829593,0.0128151,-0.0013373,0.810284,0.823327,0.499566,0.539216,0.574477,0.010134,-0.0693083,-0.174185,-0.0295424,0.0611546,
271,-0.597793,0.761038,-0.584616,0.965656,0.405779,0.761362,1.10608,-0.398886,-1.19786,0.00700754,-0.829185,0.0116468,-0.000930511,0.810733,0.802957,0.472979,0.642821,0.417003,0.168747,0.155185,-0.12046,0.13351,0.051465,
272,-0.576158,0.761071,-0.519835,0.964223,0.406587,0.761764,1.10974,-0.393423,-1.19467,0.00870213,-0.827115,0.0108805,0.000683663,0.811122,0.765607,0.438575,0.681325,0.358718,0.24389,0.338276,-0.0693776,0.189493,0.049896,
273,-0.547162,0.76103,-0.551952,0.962175,0.407222,0.762036,1.11308,-0.388178,-1.19216,0.0107272,-0.823967,0.0105201,0.00177531,0.811535,0.713343,0.394936,0.629621,0.271515,0.254878,0.426674,-0.0257426,0.0921589,0.0518204,
274,-0.517745,0.761111,-0.554007,0.960058,0.407723,0.762165,1.11607,-0.383296,-1.19019,0.0126798,-0.820621,0.0104473,0.00229089,0.811937,0.665887,0.352727,0.589772,0.221968,0.230293,0.402064,0.00372599,0.0417429,0.0479687,
275,-0.488324,0.761231,-0.538664,0.957896,0.408146,0.762222,1.11873,-0.378703,-1.18853,0.0143658,-0.817622,0.0105739,0.00252232,0.812297,0.6208,0.312314,0.556564,0.192681,0.190906,0.34538,0.0247599,0.0185287,0.0415947,
276,-0.459413,0.761342,-0.512534,0.955727,0.408521,0.76225,1.12107,-0.374363,-1.18705,0.0157188,-0.815077,0.0108455,0.00263414,0.812602,0.576462,0.274126,0.52604,0.17377,0.148437,0.289649,0.0403338,0.0103022,0.0346189,
277,-0.431479,0.761429,-0.479298,0.953585,0.408864,0.76227,1.12312,-0.370266,-1.1857,0.0167412,-0.812928,0.011225,0.00271462,0.812853,0.53188,0.238485,0.495536,0.159909,0.108939,0.246109,0.0519592,0.00980784,0.0280642,
278,-0.404868,0.761489,-0.441171,0.9515,0.409181,0.762293,1.1249,-0.366419,-1.18446,0.0174693,-0.811068,0.0116842,0.00280711,0.813054,0.486501,0.205548,0.463416,0.148402,0.0750773,0.216578,0.0604313,0.012817,0.0223988,
279,-0.379785,0.761528,-0.399569,0.949489,0.409476,0.762324,1.12642,-0.362839,-1.1833,0.0179521,-0.809391,0.0121999,0.00292913,0.813215,0.440085,0.175313,0.428832,0.138055,0.047595,0.199216,0.0662345,0.016949,0.0177672,
280,-0.356296,0.761552,-0.355439,0.947562,0.409751,0.762362,1.12771,-0.359547,-1.18222,0.01824,-0.807812,0.0127521,0.00308404,0.813342,0.392601,0.147644,0.391504,0.128511,0.0262177,0.191151,0.0697453,0.0209453,0.0141383,
281,-0.334356,0.761567,-0.309447,0.945719,0.410007,0.762408,1.12879,-0.356565,-1.18122,0.018379,-0.806269,0.0133239,0.00326807,0.813444,0.344153,0.122316,0.351543,0.119858,0.0101948,0.189595,0.0713202,0.0242193,0.0113962,
282,-0.31384,0.761576,-0.26208,0.943953,0.410246,0.762459,1.12967,-0.353913,-1.18028,0.0184084,-0.80472,0.0139014,0.00347448,0.813527,0.294916,0.0990491,0.3093,0.1124,-0.00138997,0.192237,0.0713214,0.0265752,0.00939323,
283,-0.294568,0.761581,-0.213719,0.942253,0.410471,0.762514,1.13038,-0.351607,-1.17939,0.01836,-0.803137,0.0144735,0.00369592,0.813597,0.245099,0.077538,0.265252,0.10652,-0.00944862,0.197319,0.0701124,0.028034,0.00798048,
284,-0.276333,0.761584,-0.164679,0.940601,0.410687,0.762572,1.13092,-0.349659,-1.17855,0.0182586,-0.801508,0.0150318,0.0039257,0.813657,0.194917,0.0574767,0.219914,0.102601,-0.0148049,0.203572,0.0680419,0.0287246,0.00702254,
285,-0.258923,0.761586,-0.115234,0.938981,0.410897,0.76263,1.1313,-0.348078,-1.17773,0.0181229,-0.799828,0.015571,0.0041584,0.813711,0.144566,0.0385744,0.173784,0.100988,-0.0181595,0.210118,0.0654277,0.0288185,0.00640415,
286,-0.242131,0.761587,-0.0656327,0.937373,0.411105,0.762687,1.13154,-0.346867,-1.17691,0.0179665,-0.798095,0.0160878,0.00438996,0.81376,0.0942187,0.0205653,0.127302,0.101963,-0.0200835,0.216367,0.0625439,0.0284915,0.00603155,
287,-0.225764,0.761587,-0.0161102,0.935762,0.411319,0.762744,1.13164,-0.346029,-1.17607,0.017799,-0.796315,0.016581,0.00461769,0.813808,0.0440146,0.00321396,0.0808301,0.105744,-0.0210268,0.221939,0.0596146,0.0279031,0.00583123,
288,-0.209653,0.761587,0.0331126,0.934128,0.411544,0.762799,1.13159,-0.345562,-1.1752,0.0176267,-0.794494,0.0170512,0.00484009,0.813855,-0.00593851,-0.0136832,0.0346512,0.112484,-0.0213329,0.226597,0.056812,0.0271862,0.00574742,
289,-0.19016,0.761589,0.0862659,0.932091,0.411757,0.762853,1.1314,-0.345473,-1.17436,0.0174235,-0.790377,0.0175086,0.00505598,0.813898,-0.0601659,-0.0339149,-0.0139407,0.0939721,-0.0278922,0.798714,0.0562375,0.0263149,0.00501353,
290,-0.165461,0.761592,0.146792,0.929424,0.41189,0.762905,1.13103,-0.345787,-1.17384,0.0171363,-0.777985,0.0179768,0.00526649,0.813931,-0.122038,-0.0592774,-0.0667599,0.0334581,-0.0411121,2.28895,0.0590834,0.0258228,0.00344481,
291,-0.135208,0.761594,0.216658,0.926026,0.411855,0.762958,1.13043,-0.346545,-1.17398,0.0167271,-0.749652,0.018484,0.005477,0.81395,-0.193926,-0.0900014,-0.125372,-0.0691849,-0.0573499,4.77318,0.0655359,0.0262208,0.00130167,
292,-0.0981523,0.761594,0.298467,0.921665,0.411572,0.763012,1.12956,-0.347804,-1.17509,0.0161821,-0.697122,0.0190609,0.00569547,0.81395,-0.280158,-0.127238,-0.193096,-0.206786,-0.0740367,8.32032,0.076071,0.0276776,-0.00127648,
293,-0.0520571,0.76159,0.395124,0.915918,0.410989,0.763071,1.12836,-0.349656,-1.17737,0.0155069,-0.611657,0.0197446,0.00593091,0.813927,-0.387568,-0.17314,-0.275156,-0.357629,-0.0887239,10,0.0916367,0.0302891,-0.00422591,
294,0.00578704,0.761583,0.507437,0.908151,0.410123,0.763136,1.12675,-0.352242,-1.18076,0.0147294,-0.484237,0.0205807,0.00619357,0.813879,-0.525006,-0.23041,-0.37841,-0.474435,-0.0980913,10,0.113259,0.0342668,-0.00737381,
295,0.0766623,0.761573,0.6293,0.897653,0.40913,0.763211,1.12463,-0.35576,-1.18466,0.0139134,-0.305751,0.0216187,0.00649619,0.813808,-0.700241,-0.300619,-0.509582,-0.46861,-0.0965497,10,0.140659,0.0400154,-0.0100537,
296,0.156433,0.761571,0.744427,0.884232,0.4084,0.7633,1.1219,-0.360445,-1.18753,0.013184,-0.0668717,0.0228902,0.00685495,0.813722,-0.912341,-0.380486,-0.670645,-0.192017,-0.0744996,10,0.169454,0.047996,-0.0104935,
297,0.229364,0.761589,0.832254,0.86994,0.408695,0.763408,1.11854,-0.366504,-1.18637,0.0127658,0.243376,0.0243577,0.00728771,0.813654,-1.13717,-0.454988,-0.849555,0.578186,-0.0170028,10,0.186523,0.0582588,-0.00495109,
298,0.255701,0.761552,0.877567,0.863471,0.411313,0.763537,1.11473,-0.373933,-1.1761,0.0130202,0.641978,0.0258114,0.00780715,0.813677,-1.29527,-0.481519,-0.998884,2.13216,0.0939931,10,0.160177,0.0698126,0.0141847,
299,-0.0318719,0.76105,0.76917,0.910032,0.416615,0.763686,1.11191,-0.381409,-1.15545,0.0143841,1.04013,0.0262313,0.00840766,0.813935,-0.939519,-0.187057,-0.797513,2.39312,0.198257,10,-0.0618987,0.078772,0.0508982,
300,-0.0920947,0.760663,0.654948,0.917436,0.420472,0.763801,1.11078,-0.387407,-1.14054,0.0156666,1.20467,0.025291,0.00887098,0.814424,-0.744587,-0.126157,-0.711035,1.38949,0.113689,10,-0.137621,0.0393283,0.0665299,
301,-0.0449777,0.760827,0.597955,0.91127,0.422631,0.763844,1.10961,-0.392991,-1.13224,0.016292,1.23581,0.0242082,0.00904369,0.814944,-0.683431,-0.173058,-0.687239,0.759838,0.0486208,-1.13497,-0.125624,0.00652736,0.0604271,
302,0.00733414,0.761222,0.577858,0.903878,0.423927,0.763843,1.10801,-0.398352,-1.12727,0.0165052,1.20343,0.0233858,0.00904017,0.815358,-0.665537,-0.224795,-0.657139,0.527265,0.00965322,-6.18101,-0.0811764,-0.00629722,0.0420827,
303,0.0531596,0.76148,0.581862,0.896783,0.425006,0.763831,1.10603,-0.40348,-1.12314,0.0164767,1.14599,0.0229483,0.00899161,0.815619,-0.671105,-0.26992,-0.630775,0.524696,-0.0135266,-7.77576,-0.0317758,-0.00583272,0.0233502,
304,0.0948471,0.761579,0.602087,0.889738,0.426211,0.763827,1.10371,-0.408455,-1.11854,0.0163003,1.08357,0.0228849,0.00897567,0.815744,-0.695287,-0.310964,-0.619449,0.630496,-0.0283617,-7.64047,0.0117541,0.00112747,0.00858082,
305,0.13367,0.761594,0.632207,0.882594,0.427691,0.76384,1.10107,-0.413414,-1.1129,0.0160253,1.02577,0.0231323,0.00902657,0.81577,-0.73463,-0.349308,-0.626679,0.777074,-0.0386493,-6.73773,0.0458885,0.0104539,-0.00163595,
306,0.170383,0.761582,0.6667,0.875247,0.429494,0.763871,1.09813,-0.418503,-1.10605,0.0156819,0.976445,0.0236117,0.00915326,0.815731,-0.784919,-0.385785,-0.651123,0.930631,-0.0456131,-5.5846,0.0700203,0.0198609,-0.00759611,
307,0.205332,0.761573,0.701721,0.867641,0.431621,0.763921,1.0949,-0.423846,-1.09799,0.0152948,0.936416,0.0242467,0.00935137,0.815658,-0.84246,-0.420804,-0.689553,1.07741,-0.0496843,-4.44238,0.0852388,0.0282238,-0.010138,
308,0.23894,0.761572,0.735027,0.859694,0.434056,0.763985,1.0914,-0.429541,-1.0888,0.0148856,0.905057,0.0249733,0.00961042,0.815576,-0.904489,-0.454847,-0.738495,1.21375,-0.0512499,-3.42879,0.093359,0.0350863,-0.0102059,
309,0.271799,0.761578,0.765565,0.851258,0.436779,0.764061,1.08763,-0.435661,-1.07856,0.0144722,0.88114,0.0257425,0.00991806,0.815501,-0.969122,-0.488592,-0.794864,1.34048,-0.0508662,-2.58381,0.0963565,0.0404014,-0.00865651,
310,0.304563,0.761586,0.793029,0.842131,0.439778,0.764147,1.08359,-0.442252,-1.06733,0.0140675,0.863298,0.0265211,0.0102627,0.815442,-1.03517,-0.52282,-0.856184,1.46009,-0.0492024,-1.90764,0.0960472,0.0443673,-0.00618607,
311,0.337832,0.761592,0.817516,0.832069,0.443043,0.764239,1.07926,-0.449348,-1.05517,0.013679,0.850246,0.0272888,0.0106348,0.815404,-1.10198,-0.558317,-0.920633,1.57533,-0.0469111,-1.38224,0.0939136,0.047303,-0.00331397,
312,0.372084,0.761594,0.839292,0.820789,0.446571,0.764337,1.07465,-0.456968,-1.0421,0.0133094,0.840873,0.0280359,0.0110276,0.81539,-1.16922,-0.595805,-0.987011,1.68867,-0.0445303,-0.983124,0.091043,0.0495541,-0.00039794,
313,0.407634,0.761593,0.85867,0.807973,0.450364,0.764439,1.06973,-0.465124,-1.02812,0.0129578,0.834271,0.0287593,0.0114369,0.815398,-1.23683,-0.63592,-1.05467,1.80211,-0.0424404,-0.685472,0.088135,0.0514308,0.00233566,
314,0.444637,0.761589,0.875947,0.793261,0.454429,0.764544,1.06447,-0.473826,-1.01322,0.0126208,0.829718,0.0294606,0.0118608,0.815428,-1.30491,-0.679213,-1.12342,1.9171,-0.0408647,-0.466986,0.085549,0.0531744,0.00475803,
315,0.204789,0.761332,0.778268,0.856695,0.458472,0.764657,1.05956,-0.482527,-0.998493,0.0106615,0.826329,0.0296776,0.0123177,0.815541,-0.978517,-0.407148,-0.928728,1.51703,-0.655591,-0.442679,-0.11142,0.0624459,0.035299,
316,-0.145258,0.760936,0.481535,0.913677,0.460608,0.764747,1.05784,-0.488569,-0.990744,0.00669307,0.82268,0.0279506,0.0126808,0.815933,-0.496059,-0.0525014,-0.58095,0.557446,-0.34324,-0.433089,-0.270578,0.028922,0.0559673,
317,-0.318923,0.76116,0.169568,0.934226,0.461157,0.764728,1.05823,-0.492465,-0.988757,0.00521204,0.819001,0.0254178,0.0126036,0.816351,-0.212755,0.131508,-0.387343,0.0239994,-0.0509293,-0.459486,-0.332077,-0.0415331,0.0454766,
318,-0.387059,0.761477,-0.0552043,0.941591,0.460881,0.76458,1.05965,-0.495029,-0.989755,0.00567186,0.814837,0.0227054,0.0120062,0.816625,-0.0442634,0.208882,-0.250987,-0.226272,0.14316,-0.550811,-0.328878,-0.0995239,0.0236207,
319,-0.403597,0.761564,-0.17845,0.943506,0.460259,0.764353,1.06143,-0.496656,-0.992009,0.00729134,0.808635,0.020218,0.0110937,0.816762,0.0578998,0.227833,-0.158185,-0.316104,0.244608,-0.965615,-0.285243,-0.122482,0.0119055,
320,-0.415633,0.761591,-0.255459,0.944955,0.459584,0.764107,1.06331,-0.497583,-0.994456,0.0094726,0.794653,0.018135,0.0101029,0.816823,0.139208,0.241608,-0.0737301,-0.28926,0.287736,-2.53177,-0.234466,-0.122036,0.00411473,
321,-0.447035,0.761594,-0.334163,0.948284,0.458992,0.763874,1.0654,-0.497783,-0.996605,0.0117935,0.764366,0.0163971,0.00916471,0.816832,0.236558,0.27943,0.0245346,-0.242995,0.28526,-5.03825,-0.198739,-0.11095,-0.00106239,
322,-0.497346,0.761591,-0.421899,0.953326,0.45851,0.763665,1.06789,-0.497168,-0.998354,0.01402,0.710311,0.0148701,0.00832379,0.81681,0.351696,0.3433,0.131228,-0.186457,0.26694,-8.4718,-0.180193,-0.0983045,-0.0041592,
323,-0.564261,0.761587,-0.518142,0.959706,0.45817,0.763479,1.07101,-0.495679,-0.999589,0.0160995,0.624672,0.0134187,0.00757271,0.816769,0.485308,0.435442,0.24433,-0.109014,0.249505,-10,-0.177702,-0.0884878,-0.00581461,
324,-0.582902,0.761594,-0.571356,0.961687,0.45785,0.76331,1.07466,-0.493472,-1.00075,0.0179745,0.493521,0.0120694,0.00689499,0.816738,0.570229,0.461877,0.297019,-0.194367,0.215395,-10,-0.149832,-0.0793045,-0.00150563,
325,-0.591475,0.761594,-0.597564,0.962768,0.457365,0.763163,1.07842,-0.490997,-1.00252,0.0197029,0.35413,0.0109994,0.00630111,0.816729,0.620871,0.473572,0.318299,-0.258699,0.214626,-10,-0.115859,-0.0684788,-0.000777345,
326,-0.596526,0.761594,-0.620337,0.963535,0.456678,0.763038,1.08223,-0.48841,-1.00502,0.0213295,0.287626,0.0101817,0.00579935,0.816726,0.66875,0.47996,0.327869,-0.364725,0.18878,-5.39769,-0.0894609,-0.0568027,6.18731e-05,
327,-0.604262,0.761594,-0.644267,0.964523,0.455782,0.762935,1.08611,-0.48576,-1.00828,0.022723,0.258216,0.00954183,0.00538779,0.816727,0.719286,0.490611,0.334153,-0.443733,0.159298,-2.37977,-0.0708681,-0.0461489,0.000165662,
328,-0.614906,0.761594,-0.668569,0.965742,0.454758,0.762852,1.0901,-0.483076,-1.01202,0.0239018,0.244499,0.00902515,0.00505327,0.816727,0.770612,0.506062,0.336607,-0.483902,0.135362,-1.26628,-0.058199,-0.0375398,-0.00019746,
329,-0.627745,0.761594,-0.692901,0.967129,0.45368,0.762784,1.09423,-0.480391,-1.01596,0.0249122,0.235394,0.00858966,0.00477852,0.816724,0.822399,0.525429,0.335007,-0.496738,0.116833,-1.11324,-0.0502145,-0.0311161,-0.000582981,
330,-0.64218,0.761594,-0.717024,0.968627,0.452593,0.762726,1.09852,-0.477733,-1.01994,0.0257918,0.225463,0.00820253,0.00454706,0.816718,0.874879,0.548003,0.329817,-0.494022,0.102404,-1.41272,-0.0457998,-0.0266141,-0.000789057,
331,-0.657786,0.761594,-0.740655,0.9702,0.451524,0.762676,1.10301,-0.47513,-1.02386,0.0265691,0.212263,0.0078395,0.00434509,0.816712,0.928285,0.573337,0.321677,-0.482807,0.0910775,-1.90031,-0.0439455,-0.0236436,-0.00078574,
332,-0.674232,0.761594,-0.763548,0.971816,0.450486,0.76263,1.10771,-0.472602,-1.02767,0.0272655,0.19488,0.00748367,0.004162,0.816706,0.982856,0.601118,0.311228,-0.46792,0.0820604,-2.44374,-0.0438175,-0.0218132,-0.000607295,
333,-0.691237,0.761594,-0.785478,0.973453,0.449483,0.762588,1.11263,-0.470166,-1.03136,0.0278973,0.173144,0.00712412,0.00399009,0.816703,1.03873,0.631104,0.298977,-0.451947,0.0748353,-2.98226,-0.0447407,-0.0207844,-0.000312811,
334,-0.708558,0.761594,-0.806249,0.97509,0.448516,0.762546,1.11781,-0.467834,-1.03492,0.0284771,0.147207,0.00675473,0.00382412,0.816702,1.09593,0.663089,0.285261,-0.435797,0.0690533,-3.49276,-0.046191,-0.0202854,3.91347e-05,
335,-0.725975,0.761594,-0.825712,0.976709,0.447586,0.762506,1.12325,-0.465617,-1.03835,0.0290155,0.117316,0.00637297,0.00366072,0.816704,1.1544,0.696885,0.270264,-0.419277,0.0644459,-3.97112,-0.0477809,-0.0201076,0.000401575,
336,-0.74329,0.761594,-0.843764,0.978296,0.446694,0.762465,1.12897,-0.463525,-1.04164,0.0295207,0.0837134,0.00597895,0.00349802,0.816708,1.214,0.732314,0.254054,-0.401532,0.0607824,-4.42207,-0.0492397,-0.0200957,0.000741507,
337,-0.760336,0.761594,-0.860358,0.979837,0.445845,0.762425,1.13498,-0.461567,-1.04479,0.0299995,0.0465866,0.00557453,0.00333517,0.816716,1.27458,0.769212,0.236616,-0.381328,0.0578574,-4.85403,-0.0503925,-0.0201385,0.00103814,
338,-0.776973,0.761594,-0.875489,0.981325,0.445043,0.762384,1.14128,-0.459755,-1.04775,0.030457,0.00604966,0.00516265,0.00317208,0.816725,1.33596,0.807437,0.217888,-0.357219,0.0554939,-5.27654,-0.0511401,-0.0201594,0.00127981,
339,-0.793091,0.761594,-0.889191,0.982752,0.444301,0.762344,1.1479,-0.458097,-1.0505,0.0308972,-0.0378609,0.00474677,0.00300914,0.816736,1.39794,0.846878,0.197786,-0.327691,0.0535368,-5.69964,-0.0514446,-0.0201088,0.00146169,
340,-0.808685,0.761594,-0.901658,0.984118,0.443627,0.762303,1.15484,-0.456605,-1.053,0.0313207,-0.0852735,0.00432973,0.00284709,0.816749,1.46106,0.887665,0.176697,-0.29588,0.0512315,-6.16359,-0.0515643,-0.019953,0.00162043,
341,-0.824843,0.761594,-0.913711,0.9855,0.443028,0.762263,1.16211,-0.45528,-1.05523,0.0317227,-0.138741,0.00390995,0.00268662,0.816763,1.52971,0.933365,0.15781,-0.247059,0.0469052,-8.6772,-0.0539299,-0.0198416,0.0016722,
342,-0.838488,0.761594,-0.923174,0.986687,0.442542,0.762224,1.16974,-0.454123,-1.05703,0.0321121,-0.204556,0.00348856,0.00252757,0.816776,1.59059,0.974614,0.132535,-0.1994,0.0490817,-7.92152,-0.0506923,-0.0195078,0.00168966,
343,-0.851883,0.761594,-0.931807,0.987836,0.442177,0.762185,1.17771,-0.453172,-1.05839,0.032508,-0.267382,0.00308659,0.00237211,0.81679,1.65295,1.01836,0.106229,-0.135062,0.0489792,-7.86882,-0.0488474,-0.0189846,0.00159662,
344,-0.864708,0.761594,-0.93946,0.988926,0.441974,0.762147,1.18604,-0.452439,-1.05915,0.0329018,-0.331494,0.00269858,0.00222128,0.816802,1.71505,1.06375,0.0781179,-0.048532,0.0487498,-8.20701,-0.0471407,-0.0183754,0.00141654,
345,-0.877186,0.761594,-0.946373,0.989973,0.441976,0.762111,1.19474,-0.451935,-1.05914,0.0332908,-0.399519,0.00232306,0.00207574,0.816813,1.77809,1.11196,0.0491832,0.0646313,0.0480123,-9.41482,-0.0462667,-0.0177469,0.00114962,
346,-0.888909,0.761594,-0.952331,0.990952,0.442292,0.762076,1.20384,-0.451666,-1.05797,0.0336805,-0.486088,0.00195179,0.00193503,0.816821,1.83923,1.16154,0.0181526,0.2101,0.0482354,-10,-0.0442494,-0.0170161,0.000896502,
347,-0.899642,0.761594,-0.95732,0.991847,0.442905,0.762043,1.21333,-0.451664,-1.05568,0.0340717,-0.572601,0.00160664,0.00180147,0.816827,1.89662,1.2113,-0.0170687,0.382329,0.0499217,-10,-0.0413825,-0.0161836,0.000493668,
348,-0.909765,0.761594,-0.961407,0.992685,0.444027,0.762011,1.22323,-0.451992,-1.05152,0.0344935,-0.683008,0.00125281,0.00167536,0.816828,1.94936,1.26305,-0.0676293,0.610348,0.0513314,-10,-0.0524234,-0.0148092,-2.85548e-05,
349,-0.906279,0.761582,-0.961932,0.99264,0.445639,0.761984,1.23347,-0.452893,-1.04555,0.0348635,-0.812811,0.000714068,0.00156702,0.81683,1.9614,1.23894,-0.165873,0.714762,-0.0328739,-10,-0.0398331,-0.00974995,0.00770011,
350,-0.853304,0.761437,-0.956479,0.989644,0.446356,0.761979,1.24236,-0.454881,-1.04289,0.0335522,-0.898783,0.000895906,0.00154362,0.816989,1.90528,0.997118,-0.34031,-0.0445513,-0.247597,-6.49794,0.0614478,0.00245007,0.0273874,
351,-0.795178,0.761437,-0.952636,0.986556,0.44556,0.761995,1.24957,-0.458306,-1.04584,0.0313695,-0.928748,0.00154045,0.00161116,0.817215,1.8723,0.811275,-0.519323,-0.674368,-0.277944,-1.55466,0.0915026,0.0127664,0.027371,
352,-0.731005,0.761508,-0.94947,0.983236,0.443566,0.762031,1.25542,-0.463098,-1.05323,0.0292613,-0.930436,0.00235584,0.00175283,0.817406,1.84748,0.654334,-0.682251,-1.1621,-0.241832,0.820166,0.106982,0.0211037,0.0202554,
353,-0.659696,0.761566,-0.946636,0.979544,0.440655,0.762081,1.26009,-0.469122,-1.06406,0.0275151,-0.919332,0.00328058,0.00195637,0.817532,1.82663,0.513755,-0.827842,-1.54103,-0.192704,1.78895,0.119399,0.0282701,0.0116492,
354,-0.580751,0.761591,-0.944062,0.975358,0.43704,0.762146,1.26368,-0.476235,-1.07758,0.0261374,-0.903743,0.00430839,0.00221506,0.817591,1.809,0.383555,-0.95504,-1.83921,-0.15127,2.0247,0.132562,0.0348548,0.00375887,
355,-0.494426,0.761593,-0.941756,0.970569,0.432882,0.762223,1.26626,-0.484286,-1.09322,0.0250383,-0.887865,0.00545068,0.00252595,0.817592,1.79458,0.260767,-1.06298,-2.07532,-0.122993,1.90751,0.147556,0.0412298,-0.00277627,
356,-0.401839,0.761581,-0.939742,0.965085,0.428311,0.762313,1.26788,-0.493118,-1.11054,0.0241137,-0.873604,0.00672198,0.00288813,0.817545,1.78339,0.144017,-1.15109,-2.26055,-0.107012,1.64529,0.164267,0.0475586,-0.00796539,
357,-0.304945,0.761564,-0.938055,0.958835,0.423434,0.762416,1.26859,-0.502573,-1.12916,0.0232766,-0.861637,0.00813272,0.00330111,0.817462,1.77541,0.0328372,-1.21921,-2.40133,-0.100369,1.34654,0.181904,0.0538086,-0.0120217,
358,-0.206306,0.761546,-0.936736,0.951774,0.418349,0.762531,1.26844,-0.512492,-1.14873,0.0224658,-0.852018,0.00968494,0.00376338,0.817351,1.7705,-0.072749,-1.2677,-2.50152,-0.0998443,1.0637,0.199249,0.0597794,-0.015165,
359,-0.108708,0.761529,-0.935824,0.94389,0.413141,0.762658,1.26746,-0.522724,-1.16895,0.0216441,-0.84452,0.0113699,0.00427128,0.817217,1.76848,-0.172504,-1.29747,-2.56395,-0.102643,0.818505,0.214875,0.0651537,-0.0175538,
360,-0.0147462,0.761516,-0.935349,0.935201,0.407889,0.762794,1.26571,-0.533125,-1.18954,0.0207945,-0.838811,0.0131672,0.00481836,0.817067,1.76909,-0.266152,-1.30989,-2.59116,-0.106596,0.616629,0.227375,0.0695703,-0.0192811,
