step,action0,action1,action2,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,
166,0.362482,-0.121205,0.995269,1.34518,-0.0172989,0.00124495,-0.787655,-0.561189,1.68338,1.80064,0.0509805,0.00213431,1.37354,-4.63421,
167,0.365715,-0.120218,0.998005,1.35911,-0.0168926,0.00126183,-0.777522,-0.592261,1.68723,1.68157,0.0505615,0.00203597,1.15947,-3.13522,
168,0.368717,-0.120552,0.99912,1.3721,-0.0164872,0.00127775,-0.769102,-0.611364,1.6921,1.56462,0.0507032,0.00190641,0.945414,-1.64231,
169,0.371493,-0.119248,0.999591,1.38415,-0.0160831,0.00129264,-0.762397,-0.618559,1.69735,1.44895,0.0501494,0.00178252,0.731074,-0.158246,
170,0.374046,-0.117757,0.999799,1.39528,-0.0156837,0.00130655,-0.757395,-0.613923,1.7028,1.33396,0.0495165,0.00166627,0.519767,1.31552,
171,0.376381,-0.115488,0.999895,1.40549,-0.0152903,0.00131958,-0.754066,-0.59754,1.70809,1.21891,0.0485539,0.00156404,0.312917,2.77819,
172,0.378498,-0.112423,0.999941,1.41478,-0.0149057,0.00133182,-0.752367,-0.569503,1.71294,1.10315,0.047254,0.00147478,0.112633,4.22918,
173,0.380397,-0.10811,0.999964,1.42314,-0.0145331,0.00134338,-0.752236,-0.529906,1.71708,0.986089,0.0454267,0.00139708,-0.0790019,5.66798,
174,0.382078,-0.102082,0.999977,1.43055,-0.0141772,0.00135435,-0.753594,-0.478849,1.72027,0.867291,0.0428754,0.00132777,-0.259392,7.0941,
175,0.383538,-0.093698,0.999983,1.43701,-0.0138448,0.00136475,-0.756338,-0.416436,1.72237,0.746483,0.0393324,0.00126332,-0.425426,8.50703,
176,0.384775,-0.082219,0.999987,1.44249,-0.0135446,0.00137463,-0.760338,-0.342774,1.72329,0.623634,0.0344904,0.00119963,-0.573286,9.90627,
177,0.385787,-0.0667964,0.999989,1.44699,-0.0132881,0.00138396,-0.76543,-0.257974,1.72306,0.499013,0.0279991,0.00113228,-0.698379,10,
178,0.386573,-0.0465123,0.999991,1.45048,-0.0130898,0.0013927,-0.771411,-0.162151,1.72187,0.373255,0.0194816,0.00105642,-0.795263,10,
179,0.387131,-0.0204304,0.999991,1.45296,-0.012967,0.00140074,-0.778028,-0.0554214,1.72005,0.247434,0.00855225,0.000966687,-0.857656,10,
180,0.387464,0.0123066,0.999992,1.45444,-0.0129401,0.00140795,-0.784978,0.0620976,1.71818,0.123144,-0.00515114,0.000857126,-0.878542,10,
181,0.387577,0.052318,0.999992,1.45495,-0.0130323,0.00141414,-0.791898,0.190291,1.7171,0.00255423,-0.0219175,0.000721115,-0.850429,10,
182,0.387478,0.0997373,0.999991,1.45451,-0.0132687,0.00141907,-0.798366,0.329049,1.71794,-0.111538,-0.041884,0.000551355,-0.765869,10,
183,0.387183,0.153857,0.999991,1.45319,-0.0136747,0.00142245,-0.803903,0.478271,1.72218,-0.21571,-0.0649118,0.000339981,-0.61833,10,
184,0.386713,0.212673,0.99999,1.4511,-0.0142734,0.00142391,-0.807988,0.637865,1.73169,-0.30598,-0.0903932,7.89054e-05,-0.40357,10,
185,0.386111,0.308062,0.999989,1.44842,-0.0150956,0.00142357,-0.810034,0.80487,1.72823,-0.291889,-0.133267,0.000380253,-0.0648498,10,
186,0.385821,0.136524,0.999988,1.44713,-0.0159663,0.00142822,-0.808152,0.90221,1.70113,-0.0621641,-0.0575007,0.000413173,0.513427,7.16067,
187,0.385789,-0.0148458,0.999988,1.44699,-0.0161901,0.00143114,-0.802946,0.933642,1.68719,0.0100162,0.00621414,0.000202287,0.777381,1.36271,
188,0.3858,0.0050487,0.999989,1.44704,-0.016174,0.00143369,-0.796621,0.932051,1.66961,-0.00658923,-0.00211313,0.000347646,0.79788,-1.39,
189,0.385744,0.00168504,0.999989,1.44679,-0.0161841,0.00143559,-0.790147,0.915797,1.66363,-0.0602728,-0.000705267,0.000121257,0.81748,-2.47566,
190,0.38557,0.0049063,0.999988,1.44602,-0.0161951,0.00143575,-0.783596,0.894722,1.66184,-0.134497,-0.00205353,-7.26352e-05,0.818794,-2.6944,
191,0.385253,0.00314019,0.999988,1.44461,-0.016209,0.00143451,-0.777048,0.873771,1.66282,-0.218184,-0.00131432,-0.000219883,0.817454,-2.49992,
192,0.384781,0.00197874,0.999987,1.44252,-0.0162181,0.00143242,-0.770533,0.855152,1.66458,-0.306032,-0.000828196,-0.000291665,0.811008,-2.14092,
193,0.384149,0.000935369,0.999985,1.43972,-0.0162233,0.00142994,-0.764079,0.839604,1.66647,-0.3949,-0.000391496,-0.000317304,0.802378,-1.74701,
194,0.383355,0.000529031,0.999983,1.4362,-0.0162259,0.00142735,-0.757699,0.827124,1.66814,-0.483261,-0.000221424,-0.000319854,0.792786,-1.38023,
195,0.382402,0.000494455,0.999979,1.43199,-0.0162276,0.00142475,-0.751394,0.81738,1.66949,-0.570427,-0.000206953,-0.000318491,0.783521,-1.06548,
196,0.381291,0.000699247,0.999972,1.42708,-0.0162295,0.00142214,-0.74516,0.809922,1.67051,-0.65621,-0.000292668,-0.000323606,0.775193,-0.808307,
197,0.380023,0.000994098,0.999963,1.42149,-0.0162323,0.00141944,-0.738988,0.804303,1.67126,-0.740665,-0.000416077,-0.000339911,0.768074,-0.604947,
198,0.3786,0.00130053,0.999947,1.41523,-0.0162361,0.00141655,-0.732867,0.80012,1.67177,-0.823964,-0.000544332,-0.000368283,0.762165,-0.447857,
199,0.377024,0.00157503,0.999922,1.40831,-0.0162409,0.00141337,-0.72679,0.797036,1.67209,-0.906308,-0.000659226,-0.000407659,0.757341,-0.328623,
200,0.375294,0.00180264,0.99988,1.40073,-0.0162465,0.00140984,-0.720747,0.794782,1.67226,-0.987892,-0.000754489,-0.000456157,0.753426,-0.239352,
201,0.37341,0.0019822,0.999808,1.39251,-0.0162528,0.00140589,-0.714732,0.793145,1.67232,-1.06889,-0.000829645,-0.000511757,0.750238,-0.173242,
202,0.371374,0.00211956,0.999685,1.38363,-0.0162597,0.00140146,-0.708741,0.791963,1.67229,-1.14943,-0.000887137,-0.000572631,0.747616,-0.124722,
203,0.369183,0.00222268,0.999468,1.37412,-0.0162671,0.00139652,-0.702769,0.791114,1.6722,-1.22965,-0.000930299,-0.00063728,0.745424,-0.0893792,
204,0.366837,0.00229946,0.99908,1.36396,-0.0162747,0.00139104,-0.696813,0.790507,1.67206,-1.30961,-0.000962432,-0.000704548,0.743553,-0.0638005,
205,0.364336,0.00235667,0.998379,1.35316,-0.0162826,0.00138501,-0.690872,0.790075,1.67188,-1.38939,-0.00098638,-0.000773595,0.741922,-0.0453959,
206,0.361677,0.00239978,0.997097,1.34173,-0.0162906,0.00137841,-0.684942,0.789767,1.67168,-1.46903,-0.00100442,-0.000843839,0.740467,-0.0322294,
207,0.358861,0.0024329,0.994727,1.32966,-0.0162988,0.00137125,-0.679024,0.789549,1.67146,-1.54858,-0.00101828,-0.0009149,0.739144,-0.022875,
208,0.355884,0.00245909,0.990308,1.31695,-0.0163071,0.0013635,-0.673115,0.789393,1.67123,-1.62806,-0.00102924,-0.000986547,0.737919,-0.0163027,
209,0.352746,0.00248049,0.981991,1.30361,-0.0163155,0.00135517,-0.667217,0.789282,1.671,-1.70748,-0.0010382,-0.00105865,0.736769,-0.0117943,
210,0.349444,0.00249856,0.966227,1.28963,-0.0163239,0.00134625,-0.661327,0.7892,1.67075,-1.78686,-0.00104577,-0.00113117,0.735679,-0.00889311,
211,0.345978,0.00251415,0.936224,1.27502,-0.0163324,0.00133675,-0.655446,0.789134,1.6705,-1.86621,-0.00105229,-0.00120407,0.734641,-0.00739256,
212,0.342346,0.00252749,0.879345,1.25977,-0.016341,0.00132665,-0.649572,0.789075,1.67025,-1.94552,-0.00105788,-0.00127737,0.733653,-0.00737893,
213,0.338544,0.00253803,0.773756,1.24389,-0.0163496,0.00131596,-0.643707,0.789006,1.66998,-2.02478,-0.00106229,-0.00135106,0.732722,-0.00934598,
214,0.334572,0.00254402,0.588242,1.22738,-0.0163583,0.00130466,-0.637848,0.788907,1.6697,-2.10396,-0.00106479,-0.00142512,0.731868,-0.0143655,
215,0.330428,0.00254245,0.297384,1.21023,-0.016367,0.00129277,-0.631996,0.788746,1.66939,-2.18304,-0.00106414,-0.0014995,0.73112,-0.0241103,
216,0.32611,0.00253114,-0.0779613,1.19245,-0.0163756,0.00128027,-0.62615,0.788477,1.66904,-2.26197,-0.0010594,-0.00157427,0.730498,-0.0400583,
217,0.321617,0.00226184,-0.448172,1.17405,-0.0163838,0.00126722,-0.6203,0.787706,1.66801,-2.33866,-0.000946688,-0.00163654,0.731902,-0.15257,
218,0.316963,0.000738909,-0.720404,1.15508,-0.0163891,0.00125398,-0.614395,0.783897,1.66318,-2.40297,-0.000309268,-0.00163119,0.744329,-0.798847,
219,0.312289,-0.846654,-0.875955,1.13613,-0.0147816,0.00121338,-0.610772,0.771135,1.94525,-2.28231,0.520763,-0.00979679,-0.0453684,-2.57959,
220,0.307841,-0.680469,-0.952402,1.11819,-0.0111083,0.00114521,-0.618352,0.742992,2.05345,-2.21453,0.347388,-0.00654498,-1.78319,-4.3957,
221,0.303451,-0.179358,-0.984652,1.10057,-0.00933921,0.00110854,-0.637584,0.701086,2.07261,-2.20592,0.0758907,-0.00249556,-2.97946,-6.0404,
222,0.29957,-0.429487,-0.995063,1.08505,-0.00836198,0.00109617,-0.662277,0.654102,2.04655,-1.53974,0.192225,-0.00056412,-3.15542,-5.23003,
223,0.297165,-0.0926602,-0.997891,1.07547,-0.00738607,0.00110716,-0.688775,0.616998,1.91827,-0.880123,0.0388942,0.00291403,-3.46394,-4.11033,
224,0.29598,-0.126147,-0.998825,1.07076,-0.00699872,0.00112884,-0.716087,0.587183,1.84728,-0.316547,0.0530813,0.00243948,-3.37228,-3.40743,
225,0.29582,-0.0387611,-0.999161,1.07012,-0.00670053,0.00114613,-0.743017,0.561517,1.78358,0.141365,0.0162315,0.00186592,-3.3661,-3.06534,
226,0.296496,-0.00291684,-0.999262,1.07281,-0.00660898,0.00115695,-0.769582,0.537285,1.74074,0.517213,0.00122084,0.000916895,-3.27952,-3.04022,
227,0.297854,0.0604931,-0.999226,1.07821,-0.00668239,0.00116131,-0.795362,0.512182,1.70762,0.822593,-0.0253502,0.000250027,-3.16829,-3.27365,
228,0.299766,0.114267,-0.999061,1.08584,-0.00695212,0.001161,-0.819987,0.484353,1.68536,1.075,-0.048036,-0.000242614,-2.9893,-3.71284,
229,0.302138,0.173402,-0.998713,1.09531,-0.00741363,0.00115779,-0.842937,0.452357,1.67028,1.28737,-0.0733177,-0.000486745,-2.74879,-4.30789,
230,0.304898,0.228094,-0.998037,1.10637,-0.00807262,0.00115333,-0.863677,0.41512,1.66177,1.47188,-0.0971773,-0.000567803,-2.43622,-5.01681,
231,0.307997,0.279458,-0.996701,1.11882,-0.00892081,0.00114881,-0.881644,0.371874,1.65838,1.63741,-0.120162,-0.000517681,-2.05508,-5.80515,
232,0.3114,0.32417,-0.993935,1.13254,-0.00994596,0.00114508,-0.896301,0.322095,1.65935,1.79053,-0.140757,-0.00038616,-1.60872,-6.6465,
233,0.315083,0.361237,-0.987858,1.14745,-0.011127,0.00114268,-0.907159,0.265442,1.66375,1.93513,-0.15834,-0.000199858,-1.10531,-7.5212,
234,0.319029,0.389158,-0.973648,1.16349,-0.0124364,0.00114196,-0.9138,0.201713,1.67068,2.07273,-0.171942,2.11086e-05,-0.55458,-8.41433,
235,0.323218,0.406186,-0.938541,1.18059,-0.0138377,0.00114316,-0.915894,0.130823,1.6792,2.20233,-0.180408,0.000265117,0.0318264,-9.31122,
236,0.327627,0.407959,-0.849191,1.19869,-0.0152803,0.00114639,-0.913211,0.0528423,1.68849,2.31952,-0.181298,0.000519562,0.639627,-10,
237,0.33222,0.382171,-0.631256,1.21763,-0.0166794,0.00115162,-0.905668,-0.0318234,1.69841,2.41387,-0.168507,0.000757941,1.24691,-10,
238,0.336926,0.295311,-0.199894,1.23716,-0.0178712,0.00115846,-0.893447,-0.121968,1.71077,2.46366,-0.127395,0.000909911,1.80885,-10,
239,0.341628,0.0963965,0.34169,1.25677,-0.0185604,0.00116596,-0.877313,-0.214864,1.72909,2.43545,-0.0404721,0.000914378,2.22384,-10,
240,0.34618,-0.0709631,0.722284,1.27587,-0.0186065,0.00117488,-0.859071,-0.305972,1.74193,2.33965,0.0297514,0.00123273,2.33614,-10,
241,0.3505,-0.0808383,0.895972,1.29409,-0.0183545,0.00118823,-0.840852,-0.39025,1.7389,2.21707,0.0339086,0.00194951,2.21761,-9.96812,
242,0.354562,-0.122706,0.961703,1.31133,-0.018002,0.00120475,-0.823713,-0.464487,1.74182,2.09192,0.0516181,0.00212862,2.06873,-8.58881,
243,0.358368,-0.113865,0.985569,1.32755,-0.0176048,0.00122283,-0.807987,-0.527293,1.74078,1.965,0.0478654,0.00229612,1.86198,-7.11407,
244,0.361922,-0.123694,0.994351,1.34278,-0.0172055,0.00124109,-0.793895,-0.578196,1.74358,1.84218,0.052038,0.00220869,1.66037,-5.61324,
245,0.365233,-0.121931,0.997692,1.35703,-0.016792,0.00125856,-0.781481,-0.617076,1.74661,1.7215,0.051289,0.00210863,1.44266,-4.10817,
246,0.368309,-0.122438,0.999012,1.37033,-0.0163803,0.00127501,-0.77081,-0.643934,1.75106,1.60358,0.0515043,0.00196444,1.22502,-2.60807,
247,0.371158,-0.120901,0.999554,1.38269,-0.0159703,0.00129031,-0.761886,-0.658824,1.75611,1.48748,0.0508513,0.00182628,1.00603,-1.11626,
248,0.373783,-0.119456,0.999787,1.39413,-0.0155651,0.00130452,-0.754704,-0.66182,1.76166,1.37264,0.050238,0.00169563,0.789568,0.365571,
249,0.37619,-0.117366,0.999892,1.40466,-0.0151658,0.00131773,-0.74924,-0.653004,1.7673,1.25826,0.0493505,0.00158155,0.576733,1.83658,
250,0.37838,-0.114777,0.999941,1.41426,-0.0147742,0.00133009,-0.745458,-0.632465,1.77273,1.14362,0.048252,0.00148308,0.369501,3.29616,
251,0.380354,-0.111273,0.999965,1.42295,-0.0143926,0.00134169,-0.743304,-0.600297,1.77763,1.02805,0.0467665,0.00139918,0.16961,4.74384,
252,0.382113,-0.106473,0.999978,1.43071,-0.0140244,0.00135267,-0.742713,-0.556597,1.78176,0.91098,0.0447334,0.00132664,-0.0207241,6.17913,
253,0.383653,-0.0997985,0.999984,1.43752,-0.0136749,0.00136307,-0.743595,-0.501465,1.78489,0.791982,0.0419099,0.00126193,-0.198858,7.60155,
254,0.384974,-0.0905784,0.999988,1.44338,-0.0133513,0.00137296,-0.745842,-0.435008,1.78686,0.670826,0.0380155,0.001201,-0.361493,9.0106,
255,0.386072,-0.078017,0.99999,1.44825,-0.013063,0.00138234,-0.749312,-0.357334,1.78764,0.547537,0.0327203,0.0011396,-0.504593,10,
256,0.386945,-0.0612302,0.999991,1.45213,-0.0128224,0.00139118,-0.753829,-0.268555,1.78728,0.42246,0.0256598,0.00107315,-0.623276,10,
257,0.387591,-0.0392737,0.999992,1.45501,-0.0126449,0.00139943,-0.759175,-0.168788,1.78598,0.296331,0.0164463,0.000996702,-0.711781,10,
258,0.388011,-0.0112101,0.999992,1.45688,-0.0125488,0.00140697,-0.765082,-0.0581517,1.78414,0.170353,0.00469213,0.000904818,-0.76349,10,
259,0.388205,0.0237814,0.999992,1.45774,-0.0125556,0.00141365,-0.771226,0.0632367,1.78239,0.0462715,-0.00995549,0.00079149,-0.771071,10,
260,0.38818,0.0662232,0.999992,1.45763,-0.0126895,0.00141929,-0.777221,0.195261,1.7816,-0.0735598,-0.0277581,0.00065006,-0.726799,10,
261,0.387947,0.116064,0.999992,1.45659,-0.0129759,0.00142361,-0.782624,0.337813,1.78299,-0.186142,-0.0487982,0.000473224,-0.623156,10,
262,0.38752,0.172293,0.999992,1.45469,-0.0134405,0.00142631,-0.786932,0.49079,1.78811,-0.287836,-0.0728393,0.000253166,-0.453837,10,
263,0.386923,0.232462,0.999991,1.45203,-0.0141052,0.00142702,-0.789604,0.654106,1.79885,-0.374458,-0.0991081,-1.80682e-05,-0.215284,10,
264,0.386203,0.316285,0.99999,1.44883,-0.0149944,0.00142587,-0.790041,0.824622,1.79584,-0.351381,-0.13708,0.000292943,0.152769,10,
265,0.385814,0.0964672,0.999989,1.44711,-0.0158099,0.00142998,-0.786324,0.922123,1.76668,-0.11363,-0.040502,0.000352399,0.753359,6.99917,
266,0.385688,-0.0269725,0.999989,1.44654,-0.015941,0.00143328,-0.77938,0.951464,1.74576,-0.0438461,0.011292,0.000330735,0.97116,1.03092,
267,0.385601,-0.00164396,0.999989,1.44616,-0.0158906,0.00143661,-0.771561,0.946997,1.72598,-0.0620264,0.000688075,0.000418545,0.977384,-1.76227,
268,0.385443,0.000392931,0.999989,1.44546,-0.0158861,0.0014388,-0.763686,0.927828,1.71894,-0.117648,-0.00016446,0.000128781,0.987872,-2.82567,
269,0.385164,0.00511453,0.999988,1.44422,-0.0158946,0.00143875,-0.755783,0.904136,1.71705,-0.193611,-0.00214069,-0.000123629,0.986061,-2.99639,
270,0.384739,0.00398675,0.999987,1.44233,-0.0159102,0.00143695,-0.747903,0.880986,1.71822,-0.278963,-0.00166865,-0.000303931,0.983143,-2.74752,
271,0.384156,0.0028888,0.999986,1.43975,-0.0159222,0.00143411,-0.740067,0.860595,1.72028,-0.368326,-0.0012091,-0.000389679,0.975835,-2.33718,
272,0.383409,0.00177778,0.999984,1.43644,-0.0159304,0.00143083,-0.732297,0.843659,1.72246,-0.458544,-0.000744087,-0.000416383,0.966477,-1.89889,
273,0.382498,0.00126762,0.999981,1.43241,-0.0159356,0.00142746,-0.724607,0.830116,1.72438,-0.548084,-0.000530557,-0.000413343,0.956195,-1.49566,
274,0.381425,0.00113946,0.999976,1.42767,-0.0159397,0.00142414,-0.716998,0.819568,1.72592,-0.636268,-0.000476916,-0.000403833,0.946258,-1.152,
275,0.380192,0.00126792,0.999968,1.42224,-0.0159437,0.00142088,-0.709465,0.811512,1.72708,-0.722928,-0.000530684,-0.000400695,0.937289,-0.872435,
276,0.3788,0.00150257,0.999956,1.41611,-0.0159483,0.00141758,-0.701998,0.805451,1.7279,-0.808146,-0.000628896,-0.000409858,0.929566,-0.652048,
277,0.377251,0.00176207,0.999936,1.40931,-0.0159538,0.00141415,-0.694588,0.800945,1.72845,-0.892117,-0.000737509,-0.00043265,0.923091,-0.482191,
278,0.375547,0.00200026,0.999904,1.40184,-0.01596,0.00141047,-0.687225,0.797626,1.72878,-0.975061,-0.000837202,-0.000468036,0.917737,-0.353491,
279,0.373686,0.00220024,0.99985,1.39371,-0.0159671,0.00140646,-0.679901,0.795202,1.72893,-1.05719,-0.000920904,-0.00051395,0.913319,-0.257265,
280,0.371671,0.00235939,0.999759,1.38493,-0.0159747,0.00140204,-0.67261,0.793444,1.72894,-1.13869,-0.000987519,-0.000568112,0.909652,-0.186086,
281,0.3695,0.00248238,0.999602,1.37549,-0.0159829,0.00139716,-0.665345,0.792175,1.72886,-1.21972,-0.001039,-0.000628429,0.906567,-0.133893,
282,0.367173,0.00257616,0.999326,1.36541,-0.0159914,0.00139177,-0.658103,0.791263,1.7287,-1.30039,-0.00107824,-0.000693163,0.903926,-0.0959056,
283,0.36469,0.00264772,0.998838,1.35469,-0.0160002,0.00138583,-0.650881,0.790612,1.72848,-1.38079,-0.0011082,-0.000760967,0.90162,-0.0684324,
284,0.362048,0.00270308,0.997962,1.34332,-0.0160093,0.00137934,-0.643676,0.790148,1.72822,-1.461,-0.00113137,-0.000830852,0.899562,-0.0486784,
285,0.359247,0.00274698,0.996374,1.33131,-0.0160185,0.00137228,-0.636487,0.789818,1.72794,-1.54106,-0.00114974,-0.000902124,0.897692,-0.0345575,
286,0.356285,0.00278297,0.993471,1.31866,-0.0160278,0.00136463,-0.629313,0.789584,1.72764,-1.62102,-0.0011648,-0.000974326,0.895961,-0.0245363,
287,0.353162,0.00281352,0.988112,1.30537,-0.0160373,0.0013564,-0.622152,0.789417,1.72732,-1.7009,-0.00117759,-0.00104717,0.894339,-0.0175099,
288,0.349874,0.00284028,0.978131,1.29145,-0.0160469,0.00134757,-0.615003,0.789297,1.727,-1.78073,-0.0011888,-0.00112051,0.892801,-0.0127122,
289,0.346421,0.00286412,0.959403,1.27688,-0.0160566,0.00133815,-0.607867,0.789208,1.72667,-1.86051,-0.00119877,-0.00119425,0.891333,-0.0096625,
290,0.342801,0.00288512,0.924128,1.26168,-0.0160663,0.00132813,-0.600742,0.789137,1.72633,-1.94025,-0.00120756,-0.00126838,0.889926,-0.00815619,
291,0.339011,0.00290232,0.858018,1.24584,-0.0160761,0.0013175,-0.593627,0.78907,1.72599,-2.01995,-0.00121476,-0.00134288,0.888581,-0.00831423,
292,0.335051,0.00291322,0.73714,1.22936,-0.016086,0.00130627,-0.586524,0.788992,1.72565,-2.0996,-0.00121932,-0.00141775,0.887304,-0.0107071,
293,0.330917,0.00291323,0.52961,1.21225,-0.0160959,0.00129443,-0.57943,0.788878,1.72528,-2.17916,-0.00121933,-0.00149293,0.886114,-0.0165159,
294,0.326608,0.00289706,0.215901,1.1945,-0.0161058,0.00128198,-0.572345,0.788694,1.72487,-2.25861,-0.00121256,-0.0015684,0.885035,-0.0274557,
295,0.322122,0.00286638,-0.168168,1.17611,-0.0161156,0.00126892,-0.565269,0.788392,1.72442,-2.33792,-0.00119972,-0.00164426,0.884074,-0.0446919,
296,0.317605,-0.884692,-0.52303,1.15769,-0.0143178,0.0012249,-0.560846,0.784523,2.04459,-2.20671,0.584691,-0.0108011,-0.00955911,-1.14,
297,0.313362,-0.761965,-0.776308,1.14048,-0.010078,0.00114872,-0.568753,0.769505,2.18144,-2.10733,0.418916,-0.00746977,-1.89825,-2.55049,
298,0.309238,-0.211995,-0.915567,1.12382,-0.00795097,0.00110781,-0.589577,0.743107,2.20789,-2.07149,0.0900959,-0.00268181,-3.26027,-4.00617,
299,0.305141,-0.0499239,-0.972698,1.10734,-0.00748165,0.00109153,-0.61756,0.704919,2.24406,-2.05986,0.0209129,-0.0011948,-3.70501,-5.51213,
300,0.301238,-0.253393,-0.991519,1.09171,-0.00710661,0.0010879,-0.647268,0.65829,2.21149,-1.65019,0.108419,0.000634438,-3.64433,-5.42849,
301,0.298624,-0.181313,-0.99661,1.08128,-0.00631304,0.00110292,-0.676704,0.619551,2.10611,-0.981317,0.0767364,0.002867,-3.71061,-4.31744,
302,0.297232,-0.107004,-0.998236,1.07574,-0.00580369,0.00112692,-0.70639,0.58816,2.02019,-0.422046,0.0449584,0.00298363,-3.71905,-3.59189,
303,0.296866,-0.061382,-0.998832,1.07428,-0.005499,0.00114735,-0.735945,0.561113,1.95727,0.0421079,0.0257236,0.0021331,-3.67615,-3.22524,
304,0.297346,-0.00261025,-0.999047,1.07619,-0.00536894,0.0011604,-0.765064,0.535719,1.90961,0.421904,0.00109252,0.0011945,-3.6084,-3.17053,
305,0.298517,0.0531351,-0.999073,1.08085,-0.00542975,0.00116634,-0.793441,0.509684,1.87553,0.732974,-0.0222605,0.000381082,-3.48886,-3.37673,
306,0.300253,0.113399,-0.998954,1.08778,-0.00568474,0.00116681,-0.820642,0.481131,1.85151,0.989679,-0.0476676,-0.000172898,-3.31288,-3.79156,
307,0.302457,0.17286,-0.99866,1.09659,-0.00614286,0.00116382,-0.846164,0.448587,1.83589,1.20585,-0.0730839,-0.000493345,-3.06841,-4.36705,
308,0.305056,0.231008,-0.998082,1.107,-0.00680494,0.00115911,-0.869447,0.410938,1.82702,1.39298,-0.0984646,-0.00061765,-2.75234,-5.06129,
309,0.308,0.284777,-0.996965,1.11883,-0.0076668,0.00115402,-0.889913,0.367378,1.82385,1.56029,-0.122581,-0.000603284,-2.36405,-5.83994,
310,0.311251,0.332415,-0.994724,1.13194,-0.00871594,0.00114949,-0.907003,0.317343,1.82541,1.71437,-0.144625,-0.000494015,-1.90807,-6.67623,
311,0.314785,0.372163,-0.989972,1.14624,-0.00993256,0.00114614,-0.920205,0.260458,1.83084,1.85935,-0.163623,-0.000323386,-1.39189,-7.5503,
312,0.318583,0.402751,-0.979243,1.16167,-0.0112891,0.00114437,-0.929076,0.196481,1.83918,1.99702,-0.17869,-0.000111879,-0.825461,-8.44742,
313,0.322627,0.422666,-0.953529,1.17817,-0.01275,0.00114447,-0.933261,0.125286,1.84941,2.12683,-0.188737,0.000128181,-0.220289,-9.35465,
314,0.326894,0.428759,-0.889179,1.19567,-0.0142676,0.00114661,-0.932504,0.0468681,1.8605,2.24537,-0.191851,0.000386995,0.410168,-10,
315,0.331351,0.412288,-0.729322,1.21404,-0.0157682,0.00115086,-0.926678,-0.0385339,1.87179,2.34453,-0.183476,0.000646325,1.04735,-10,
316,0.335942,0.343155,-0.381738,1.23306,-0.0171101,0.00115693,-0.915872,-0.130095,1.88491,2.40797,-0.149699,0.000826173,1.65438,-10,
317,0.340567,0.178252,0.145636,1.25233,-0.0180253,0.00116403,-0.900666,-0.225727,1.90175,2.40527,-0.0754125,0.000904653,2.14724,-10,
318,0.345083,-0.0610536,0.604349,1.27125,-0.0182342,0.00117176,-0.882579,-0.321545,1.92203,2.32409,0.0255856,0.000970485,2.3732,-10,
319,0.349381,-0.0663632,0.845147,1.28937,-0.018023,0.00118387,-0.863977,-0.412349,1.91684,2.20433,0.027817,0.00188202,2.27632,-10,
320,0.353427,-0.114009,0.942047,1.3065,-0.0177221,0.00120027,-0.846249,-0.494026,1.91841,2.08066,0.0479266,0.00211581,2.15469,-9.55271,
321,0.357217,-0.118598,0.978037,1.32264,-0.0173319,0.00121825,-0.829777,-0.564631,1.9174,1.95371,0.0498735,0.00228288,1.96232,-8.0999,
322,0.360754,-0.125799,0.991378,1.33777,-0.0169209,0.00123661,-0.814897,-0.623433,1.91875,1.82963,0.0529331,0.00224146,1.75672,-6.60203,
323,0.364047,-0.125934,0.996467,1.35192,-0.016497,0.00125434,-0.801719,-0.670207,1.92112,1.70831,0.0529906,0.00213637,1.53716,-5.09304,
324,0.367103,-0.125963,0.998483,1.36511,-0.0160726,0.001271,-0.790312,-0.704918,1.92494,1.59006,0.0530029,0.00198694,1.31429,-3.58611,
325,0.369932,-0.124754,0.999315,1.37736,-0.01565,0.00128642,-0.780695,-0.7276,1.92973,1.4742,0.0524889,0.00183429,1.08981,-2.08626,
326,0.372538,-0.123455,0.999673,1.3887,-0.0152316,0.00130063,-0.77287,-0.738321,1.93523,1.36008,0.0519365,0.00169041,0.866637,-0.595756,
327,0.374927,-0.121901,0.999834,1.39913,-0.014818,0.00131376,-0.76682,-0.737159,1.94106,1.24691,0.0512763,0.00156418,0.64617,0.884326,
328,0.377102,-0.120157,0.99991,1.40865,-0.01441,0.00132593,-0.762517,-0.724201,1.94686,1.13388,0.0505355,0.00145676,0.429938,2.35333,
329,0.379064,-0.117971,0.999948,1.41727,-0.0140084,0.00133731,-0.759923,-0.699537,1.95228,1.02025,0.0496076,0.00136715,0.219342,3.81077,
330,0.380813,-0.115018,0.999967,1.42497,-0.0136152,0.00134802,-0.758985,-0.663261,1.95701,0.905301,0.0483546,0.00129237,0.0160543,5.25621,
331,0.382348,-0.110814,0.999978,1.43175,-0.0132336,0.00135816,-0.759636,-0.615471,1.96076,0.788463,0.046572,0.0012288,-0.177881,6.68918,
332,0.383667,-0.104753,0.999984,1.43758,-0.0128686,0.00136781,-0.761792,-0.556269,1.9633,0.6693,0.0440055,0.00117239,-0.359861,8.1092,
333,0.384766,-0.0961031,0.999987,1.44245,-0.0125275,0.00137701,-0.765343,-0.48576,1.96447,0.547585,0.0403482,0.00111886,-0.526592,9.51574,
